URL;Tags
https://www.bensound.com/royalty-free-music/track/brazil-samba;['brazil', 'brazilian', 'samba', 'party', 'carnival', 'upbeat', 'vacations', 'summer', 'happy', 'rio', 'parade', 'joy', 'dance', 'beach']
https://www.bensound.com/royalty-free-music/track/buddy;"['cute', 'light', 'happy', 'fun', 'kids', ""children's"", 'joy', 'advertising', 'corporate', 'motivation', 'fresh', 'positive', 'claps', 'clapping', 'glockenspiel', 'bells', 'acoustic', 'pian', 'ukulele', 'presentation', 'commercial', 'ad', 'funny', 'cartoon', 'catchy', 'bouncy', 'animation']"
https://www.bensound.com/royalty-free-music/track/clear-day;['piano', 'morning', 'rock', 'electric', 'guitar', 'drums', 'sunshine', 'motivation', 'happy', 'impulse', 'wake', 'up', 'alarm', 'fun', 'optimistic', 'positive', 'kids', 'upbeat', 'clarity', 'boost', 'stamina', 'clear', 'sky', 'productive', 'breakfast', 'playful', 'playtime', 'sunny', 'bright', 'ad', 'commercial', 'energy', 'vitality']
https://www.bensound.com/royalty-free-music/track/country-boy;['country', 'folk', 'bluegrass', 'banjo', 'cowboy', 'cowboys', 'farmer', 'farm', 'redneck', 'rodeo', 'video', 'game', 'fun', 'party', 'happy', 'violin', 'amaerica', 'usa', 'south']
https://www.bensound.com/royalty-free-music/track/creative-minds;['corporate', 'motivation', 'background', 'presentation', 'motivational', 'uplifting', 'success', 'advertising', 'guitar', 'piano', 'palm mute', 'business', 'commercial', 'inspirational', 'serious', 'optimistic', 'positive', 'innovate', 'creative', 'innovation', 'modern', 'science', 'technology']
https://www.bensound.com/royalty-free-music/track/creepy;['creepy', 'scary', 'weird', 'worrying', 'circus', 'freak', 'show', 'dark', 'horror', 'halloween', 'celesta', 'saxophone', 'accordion', 'waltz', 'music', 'box']
https://www.bensound.com/royalty-free-music/track/cute;['ukulele', 'acoustic', 'soft', 'positive', 'kids', 'children', 'child', 'baby', 'babies', 'cute', 'joy', 'sweet', 'nice', 'mellow']
https://www.bensound.com/royalty-free-music/track/dance;['dance', 'house', 'electronica', 'electric', 'guitar', 'synth', 'synthpad', 'techno', 'rhythm', 'beat', 'energy', 'club', 'party', 'drinks', 'night', 'upbeat', 'disco', 'fun', 'hallucination', 'city life', 'delay', 'disarray', 'speed', 'fast', 'extreme', 'sport', 'snowboard', 'mountain', 'advert', 'advertising', 'fashion', 'catwalk', 'model', 'photoshoot', 'magazine', 'alcohol', 'product', 'energy', 'drink', 'dancing', 'move', 'drugs', 'pill', 'sordid', 'craziness', 'electronic', 'confusion', 'bike', 'teens', 'commercial', 'rampage', 'race', 'car', 'rallycross', 'energetic', 'racing', 'motocross', 'motorbike', 'skate', 'parkour', 'youth', 'F1', 'powerful', 'stamina', 'danger', 'adrenaline', 'adventure', 'competition', 'confidence', 'action', 'challenge', 'keyboard']
https://www.bensound.com/royalty-free-music/track/deep-blue;['galaxy', 'seabed', 'abyss', 'stars', 'space', 'opera', 'exploration', 'silence', 'scary', 'peace', 'calm', 'sea', 'ocean', 'discovery', 'diving', 'water', 'ambient', 'relaxation', 'underwater', 'blue', 'deep']
https://www.bensound.com/royalty-free-music/track/downtown;['funk', 'funky', 'brass', 'horns', 'trumpet', 'suspense', 'electric', 'guitar', 'drums', 'blues', 'action', 'movie', 'retro', 'congas', 'rhodes', 'drum solo', 'positive', 'dramatic', 'groovy', 'car', 'sport']
https://www.bensound.com/royalty-free-music/track/dreams-chill-out;['chill', 'chillout', 'chill out', 'relax', 'relaxing', 'peaceful', 'future', 'tropical', 'edm', 'electronica', 'electro', 'dance', 'vocals', 'travel', 'vlog', 'youtube', 'landscape', 'nature', 'summer', 'pluck', 'dreamy', 'gentle', 'lounge', 'soft', 'beautiful', 'chic', 'laid back', 'happy']
https://www.bensound.com/royalty-free-music/track/dubstep;['dubstep', 'electronica', 'cars', 'sport', 'energy', 'energetic', 'wobble', 'powerful', 'hi', 'tech', 'extreme', 'agressive', 'action', 'modern', 'speed', 'trailer', 'game', 'video']
https://www.bensound.com/royalty-free-music/track/endless-motion-edm-electro;['electronica', 'house', 'dance', 'edm', 'upbeat', 'bass', 'pop', 'future', 'catchy', 'synth', 'synthetic', 'modern', 'pulsing', 'energetic', 'analog', 'fashion', 'pumping', 'pluck', 'vocal chops', 'club', 'synthesizer', 'energy', 'dj', 'electro', 'fresh', 'fun', 'positive', 'party', 'summer', 'bright', 'vocal']
https://www.bensound.com/royalty-free-music/track/energy;['energetic', 'upbeat', 'corporate', 'motivation', 'success', 'confidence', 'presentation', 'business', 'rock', 'electric', 'guitar', 'motivational', 'youtube', 'video', 'commercial', 'advertising', 'professional', 'serious']
https://www.bensound.com/royalty-free-music/track/enigmatic;['exotic', 'shaker', 'africa', 'african', 'enigmatic', 'mysterious', 'scary', 'anxious', 'odd', 'soundtrack', 'magic', 'magician', 'kalimba', 'mistery']
https://www.bensound.com/royalty-free-music/track/epic;['epic', 'power', 'war', 'triumphant', 'trailer', 'intense', 'impact', 'dark', 'hollywood', 'heroic', 'fight', 'battle', 'action', 'adventure', 'soundtrack', 'score', 'cinema']
https://www.bensound.com/royalty-free-music/track/erf;['electro', 'electronica', 'house', 'french', 'glitch', 'dubstep', 'synth', 'modern', 'daft punk', 'pop', 'uplifting', 'party', 'positive', 'catchy', 'bright', 'driving', 'loud', 'claps', 'fashion', 'energy', 'energetic', 'commercial', 'advertising', 'powerful', 'club', 'pumping', 'dance', 'motivation', 'motivational', 'trendy']
https://www.bensound.com/royalty-free-music/track/evolution-epic-nature;['epic', 'orchestral', 'strings', 'nature', 'trailer', 'movie', 'cinematic', 'inspiring', 'action', 'brass', 'drums', 'film', 'dramatic', 'hollywood', 'inspiration', 'inspirational', 'woodwinds', 'power', 'powerful', 'adventure', 'hero', 'heroic', 'score', 'game', 'video game', 'soundtrack']
https://www.bensound.com/royalty-free-music/track/extreme-action;['sport', 'speed', 'snowboard', 'skate', 'race', 'rock', 'hard', 'power', 'powerful', 'bike', 'motor', 'loud', 'guitar', 'free', 'ride', 'fast', 'extreme', 'energetic', 'car', 'agressive', 'angry', 'action', 'metal']
https://www.bensound.com/royalty-free-music/track/fun-day;['corporate music', 'business', 'claps', 'clapping', 'upbeat', 'bright', 'positive', 'fun', 'happy', 'joy', 'motivation', 'pop', 'advertising', 'vintage', 'retro', 'organ', 'success', 'joyful', 'piano', 'uplifting']
https://www.bensound.com/royalty-free-music/track/funky-element;['organ', 'drums', 'funk', 'funky', 'synth', 'commercial', 'presentation', 'percussion', 'keyboard', 'bass', 'background', 'music', 'product', 'advert', 'promotional', 'tutorial', 'education', 'educational', 'upbeat', 'car', 'race', 'street', 'outdoors', 'city', 'vibes', 'night', 'groove', 'ride', 'electronic', 'pursuit', 'advertising', 'groovy', 'tv', 'countdown', 'action', 'corporate', 'racing', 'beat', 'cool', 'action', 'run', 'sport', 'electronic']
https://www.bensound.com/royalty-free-music/track/funky-suspense;['funk', 'funky', 'contrabass', 'shaft', 'starsky', 'hutch', 'eleven', 'ocean', 'tension', 'sneaky', 'smooth', 'robbery', 'action', 'seventies', '70', 'suspense', 'wah', 'upright', 'bass', 'stealth', 'guitar']
https://www.bensound.com/royalty-free-music/track/funny-song;['child', 'banjo', 'fun', 'beat', 'hip', 'hop', 'bass', 'xylophone', 'playful', 'joke', 'country', 'amusing', 'cartoon', 'kids', 'children', 'bass', 'bells', 'funny', 'animation', 'childish', 'humorous', 'happy', 'lively', 'cheery', 'cool', 'beats', 'scratching']
https://www.bensound.com/royalty-free-music/track/going-higher;['success', 'victory', 'uplifting', 'achievenment', 'epic', 'triumph', 'sport', 'marimba', 'guitar', 'extreme', 'climax', 'delay', 'electric', 'rock', 'invincible']
https://www.bensound.com/royalty-free-music/track/groovy-hip-hop;['rap', 'hip', 'hop', 'scratch', 'urban', 'bad', 'boy', 'dancer', 'dance', 'breakdance', 'break', 'breakbeat', 'alternative']
https://www.bensound.com/royalty-free-music/track/happiness;['folk', 'guitar', 'acoustic', 'fun', 'motivation', 'positive', 'upbeat', 'uplifting', 'blues', 'success', 'corporate', 'business', 'wellness', 'summer', 'sun', 'vacation', 'leisure', 'joy', 'happ', 'happiness']
https://www.bensound.com/royalty-free-music/track/happy-rock;['rock', 'happy', 'catchy', 'energetic', 'corporate', 'cool', 'upbeat', 'winner', 'winning', 'positive', 'extreme', 'sport', 'fun', 'motivation', 'action', 'speed', 'fast', 'joy', 'electric', 'guitar', 'distorded', 'uplifting', 'claps', 'clapping', 'hand', 'advertising', 'commercial']
https://www.bensound.com/royalty-free-music/track/hey-happy-cheerful;['happy', 'positive', 'kid', 'kids', 'children', 'upbeat', 'joy', 'fun', 'fast', 'acoustic', 'guitar', 'folk', 'bright', 'uplifting', 'joy', 'joyful', 'cheerful', 'playful', 'optimistic', 'catchy', 'advertising', 'hey', 'claps', 'pop', 'positive', 'smile']
https://www.bensound.com/royalty-free-music/track/house;['house', 'beat', 'dance', 'electronica', 'fashion', 'week', 'synth', 'percussion', 'upbeat', 'catwalk', 'project', 'top', 'model', 'photoshoot', 'show', 'luxury', 'double', 'bass', 'contrabass', 'beauty', 'sexy', 'shooting', 'designer', 'crowd', 'keyboard', 'lounge', 'French', 'dance', 'cosmetics', 'advert', 'advertising', 'nightlife', 'citylife', 'night', 'city', 'runway', 'mannequin', 'electronica', 'groovy', 'organ', 'fashionable', 'haute', 'couture', 'high', 'fashion', 'outfit', 'magazine', 'tv', 'style', 'clothing', 'party', 'VIP', 'artist', 'drink', 'elegance', 'trend', 'product', 'glam', 'temptation', 'shop', 'appeal', 'looks', 'girl', 'jewel', 'perfume', 'fragrance', 'makeup', 'cream', 'club', 'luxurious', 'rich', 'paris', 'drums', 'expensive', 'hedonism', 'pleasure', 'lavish', 'skincare', 'hairstyle', 'haircut', 'hairdo', 'tutorial']
https://www.bensound.com/royalty-free-music/track/india;['india', 'indian', 'spiritual', 'spirituality', 'exotic', 'asia', 'asian', 'world', 'sitar', 'tablas', 'zen', 'relaxation', 'strings', 'cello', 'hindu', 'yoga']
https://www.bensound.com/royalty-free-music/track/jazz-comedy;['vibraphone', 'jazz', 'guitar', 'comedy', 'funny', 'double', 'bass', 'humor', 'light', 'quartet', 'show', 'burlesque', 'entertainment', 'goofy', 'joke', 'farce', 'acoustic', 'prank', 'silly', 'retro', 'laidback', 'easy', 'listening', 'absurd', 'naive', 'simplicity', 'comedian', 'instrumental', 'jazzy', 'stupid', 'drums', 'bar', 'laughter', 'catchy', 'cooking', 'brushes', 'family']
https://www.bensound.com/royalty-free-music/track/jazzy-frenchy;['jazz', 'jazzy', 'acoustic', 'old', 'light', 'retro', 'swing', 'upbeat', 'vibes', 'vibraphone', 'accordion', 'django', 'paris', 'france', 'french', 'gypsy', 'contrabass', 'guitar', 'brushes', 'comedy', 'happy', 'fun', 'claps', 'clapping']
https://www.bensound.com/royalty-free-music/track/little-idea;['kid', 'kids', 'corporate', 'bouncy', 'happy', 'upbeat', 'piano', 'delight', 'light', 'funny', 'fun', 'positive', 'game', 'video', 'product', 'presentation', 'commercial', 'ad', 'motivation', 'joy', 'cute', 'bright', 'bouncy']
https://www.bensound.com/royalty-free-music/track/little-planet;['world', 'ethnic', 'cinematic', 'soundtrack', 'arab', 'spiritual', 'zen', 'indian', 'vocals', 'wild', 'space', 'travel', 'oriental', 'african', 'new', 'age', 'nature', 'morocco', 'meditation', 'maghreb', 'landscape', 'soundcape', 'ecology', 'documentary', 'music']
https://www.bensound.com/royalty-free-music/track/love;['jazz', 'ballad', 'piano', 'romantic', 'photo', 'album', 'wedding', 'slideshow', 'sad', 'calm', 'serenity', 'soft', 'bar', 'cocktail', 'poetic', 'poetry', 'tenderness', 'tender', 'love', 'romantic', 'romantism', 'slow', 'couple']
https://www.bensound.com/royalty-free-music/track/memories;['gentle', 'cinematic', 'soft', 'bright', 'positive', 'nature', 'film', 'movie', 'documentary', 'emotional', 'travel', 'light', 'dreamy', 'slideshow', 'youtube', 'photography', 'video', 'romantic', 'poetic']
https://www.bensound.com/royalty-free-music/track/moose;['electronica', 'house', 'french', 'video', 'cool', 'modern', 'fresh', 'promotional', 'commercial', 'ad', 'fast', 'speed', 'sport', 'cutting', 'edge', 'synth', 'synthetic']
https://www.bensound.com/royalty-free-music/track/new-dawn;['cinematic', 'ambient', 'soundscape', 'future', 'film', 'see', 'ocean', 'strings', 'emotional', 'slow', 'nature', 'space', 'wild', 'travel']
https://www.bensound.com/royalty-free-music/track/november;['Piano', 'solo', 'calm', 'cinematic', 'delicate', 'sentimental', 'film', 'melancholy', 'contemplative', 'quiet', 'serenity', 'drama', 'smooth', 'slow', 'sadness', 'sorrow', 'minimal', 'memory', 'walk', 'loneliness', 'emptiness', 'ocean', 'reflective', 'soundtrack', 'autumn', 'rain', 'gentle', 'emotional', 'lonely', 'piano', 'alone', 'score', 'sad', 'mellow', 'minimalist', 'soft', 'melancholic', 'dramatic']
https://www.bensound.com/royalty-free-music/track/ofelias-dream;['dark', 'ambient', 'soundtrack', 'fantasy', 'strings', 'dramatic', 'mysterious', 'orchestral', 'film', 'enigmatic', 'cinematic', 'slow', 'quartet', 'sad']
https://www.bensound.com/royalty-free-music/track/once-again;['piano', 'poetic', 'guitar', 'emotional', 'sad', 'marimba', 'hopeful', 'beautiful', 'romantic', 'soft', 'inspirational', 'sad', 'warm', 'intense', 'travel', 'slideshow', 'commercial', 'video', 'youtube', 'album', 'photo', 'wedding', 'couple']
https://www.bensound.com/royalty-free-music/track/perception;['piano', 'corporate', 'motivation', 'presentation', 'background music', 'advertising', 'business', 'positive', 'inspiration', 'inspirational', 'inspiring', 'success']
https://www.bensound.com/royalty-free-music/track/photo-album;['gentle', 'romantic', 'love', 'couple', 'poetic', 'soft', 'sweet', 'acoutic', 'piano', 'sentimental', 'travel', 'calm', 'photo', 'album', 'pictures', 'slideshow', 'wedding', 'youtube', 'video']
https://www.bensound.com/royalty-free-music/track/piano-moment;['piano', 'solo', 'ballad', 'sweet', 'tender', 'apple', 'ad', 'commercial', 'minimalist', 'sad', 'soft', 'silence', 'warm', 'slow', 'intimate', 'romantic', 'love', 'wedding', 'gentle', 'moving', 'inspiration', 'hope', 'dream', 'sentimental', 'contemplative', 'beautiful', 'peaceful', 'peace', 'slow']
https://www.bensound.com/royalty-free-music/track/pop-dance;['pop', 'dance', 'house', 'french', 'vocals', 'motivation', 'joy', 'joyful', 'fun', 'upbeat', 'catchy', 'positive', 'electronica', 'song', 'techno', 'dancefloor']
https://www.bensound.com/royalty-free-music/track/psychedelic;['psychedelic', 'retro', 'vintage', 'dream', 'hallucination', 'hippies', 'stoned', 'drugs', 'flower power', 'flower', 'sitar']
https://www.bensound.com/royalty-free-music/track/punky;['rock', 'fun', 'fast', 'uptempo', 'upbeat', 'positive', 'guitar', 'electric', 'pop', 'fresh', 'cool', 'modern', 'clap', 'claps', 'advertising', 'commercial', 'synth', 'energy', 'energetic', 'driving', 'riff', 'sport', 'speed', 'action', 'happy', 'cheerful', 'bright', 'kids', 'youth', 'advertising']
https://www.bensound.com/royalty-free-music/track/relaxing;['relaxation', 'massage', 'meditation', 'soundscape', 'ambient', 'spiritual', 'chill', 'relax', 'zen', 'newage', 'calm', 'yoga']
https://www.bensound.com/royalty-free-music/track/retro-soul;['retro', 'soul', 'blues', 'funky', 'piano', 'organ', 'advertising', 'product', 'presentation', 'commercial', 'motivation', 'corporate', 'old', 'vintage']
https://www.bensound.com/royalty-free-music/track/romantic;['romantic', 'jazz', 'ballad', 'piano', 'wedding', 'strings', 'slow', 'love', 'trio', 'glamour', 'dinner', 'couple', 'classy', 'luxury', 'champagne', 'restaurant', 'fancy']
https://www.bensound.com/royalty-free-music/track/rumble;['rock', 'brit', 'British', 'electric', 'guitar', 'bass', 'drums', 'upbeat', 'energy', 'delay', 'power', 'dark', 'intense', 'intro', 'rumble', 'reverberation', 'grunge', 'gang', 'city', 'life', 'street', 'underground', 'stage', 'powerful', 'alternative', 'reverb', 'rockstar', 'life', 'changing', 'band', 'youth', 'wander', 'dusky', 'rebel', 'defiant', 'strong', 'resistance', 'rebellious', 'challenging', 'wild', 'run', 'escape', 'riot', 'revolt', 'broken', 'dirt', 'insurgent', 'revolution', 'England', 'authority', 'police', 'independent', 'non-conformist', 'boy', 'movie', 'film', 'ride', 'car', 'suburb', 'drama']
https://www.bensound.com/royalty-free-music/track/sad-day;['sad', 'piano', 'solo', 'minimalist', 'sentimental', 'emotional', 'cinematic', 'film', 'dramatic', 'soundtrack', 'soft', 'gentle', 'melancholic']
https://www.bensound.com/royalty-free-music/track/sci-fi;['sci', 'fi', 'sci-fi', 'tech', 'echnology', 'mysterious', 'dark', 'invetigation', 'conspiracy', 'disturbing', 'scientific', 'science', 'fiction', 'ufo', 'alien', 'fantastic']
https://www.bensound.com/royalty-free-music/track/sexy;['sexy', 'funky', 'funk', 'barry', 'white', 'hot', 'glamour', 'sex', 'lady', 'girl', 'beauty', 'erotic', 'sensual', 'heat']
https://www.bensound.com/royalty-free-music/track/slow-motion;['nature', 'travel', 'air', 'airy', 'ambient', 'sport', 'extreme', 'light', 'ocean', 'relaxation', 'zen', 'serenity', 'slow', 'motion', 'piano', 'quiet', 'atmospheric', 'soundscape', 'landscape', 'space', 'dream', 'dreamy']
https://www.bensound.com/royalty-free-music/track/small-guitar;['fun', 'happy', 'guitar', 'ukulele', 'claps', 'positive', 'funny', 'advertising', 'bouncy', 'upbeat', 'children', 'corporate', 'motivation', 'video', 'acoustic', 'bright', 'acoustic']
https://www.bensound.com/royalty-free-music/track/smile;['child', 'childish', 'kids', 'kid', 'fun', 'positive', 'acoustic', 'piano', 'happy', 'joy', 'joyful', 'happiness', 'gentle', 'ukulele', 'glockenspiel', 'xylophone', 'mallets', 'claps', 'advertising', 'commercial', 'children', 'bouncy', 'catchy', 'light', 'light hearted', 'playful', 'play', 'brushes', 'pizzicato', 'strings']
https://www.bensound.com/royalty-free-music/track/straight;['lounge', 'neutral', 'business', 'corporate', 'presentation', 'serious', 'confident', 'chill', 'confort']
https://www.bensound.com/royalty-free-music/track/sunny;['gentle', 'acoustic', 'kids', 'children', 'family', 'happy', 'positive', 'upbeat', 'folk', 'summer', 'funny', 'soft', 'bright', 'joyful', 'cheerful', 'pleasant', 'smiling']
https://www.bensound.com/royalty-free-music/track/sweet;['acoustic', 'guitar', 'drums', 'soft', 'folk', 'relax', 'pop', 'love', 'sun', 'romantic', 'photo', 'wedding', 'warm', 'gentle', 'sentimental', 'care', 'mellow', 'ocean', 'traveling', 'soothing', 'sweet', 'sunrise', 'peaceful', 'memory', 'serenity', 'walk', 'baby', 'family', 'sea', 'forest', 'slideshow', 'emotional', 'strings', 'staccato', 'loving', 'memory', 'freedom', 'travel', 'mountain', 'light', 'bass', 'happy', 'caring', 'trip', 'countryside', 'outdoors', 'starry', 'sky', 'friends']
https://www.bensound.com/royalty-free-music/track/tenderness;['calm', 'tender', 'sweet', 'kind', 'family', 'tenderness', 'peaceful', 'kindness', 'love', 'romantic', 'couple', 'wedding', 'slideshow', 'peace', 'hope', 'guitar', 'folk', 'acoustic', 'realxing', 'piano', 'travel', 'baby', 'care']
https://www.bensound.com/royalty-free-music/track/the-duel;['strings', 'drums', 'march', 'battle', 'suspense', 'action', 'brass', 'percussion', 'military', 'dramatic', 'tension', 'trumpet', 'strings staccato', 'film', 'soundtrack', 'villain', 'enemy', 'orchestral', 'epic', 'fight', 'defense', 'marines', 'score', 'challenge', 'instinct', 'danger', 'threat', 'uncertainty', 'superhero', 'duel', 'wait', 'orchestra']
https://www.bensound.com/royalty-free-music/track/the-elevator-bossa-nova;['Piano', 'doublebass', 'percussion', 'shaker', 'bossanova', 'brasil', 'muzak', 'strings', 'elevator music', 'background music', 'lounge', 'sophisticated', 'brazil', 'latin', 'music on hold', 'elegant', 'cosmopolitan', 'chill out', 'easy listening', 'relax', 'bar', 'drinks', 'summer', 'sunset', 'jazzy', 'bossa', 'nova', 'hotel', 'hall', 'vacation', 'romance', 'elevator', 'brazilian', 'rio', 'relax', 'elevator']
https://www.bensound.com/royalty-free-music/track/the-jazz-piano;['Jazz', 'piano', 'trio', 'bar', 'light', 'lounge', 'cocktail', 'smooth', 'jazzy', 'elegance', 'classy', 'double', 'bass', 'brushes', 'drums', 'hotel', 'fancy', 'elegant', 'temptation', 'hall', 'cool', 'upright', 'bass', 'tuxedo', 'gentlemen', 'seduction', 'flirting', 'attraction', 'retro', 'vibes', 'club', 'sophisticated', 'smoke', 'vintage', 'acoustic', 'relax', 'drinks']
https://www.bensound.com/royalty-free-music/track/the-lounge;['lounge', 'chillout', 'relax', 'warm', 'soft', 'smooth', 'slow', 'jazz', 'elevtor', 'muzak', 'easy', 'listening', 'cosy', 'fancy', 'glamour', 'classy', 'backgroun', 'music', 'website', 'design', 'decoration', 'relaxed']
https://www.bensound.com/royalty-free-music/track/tomorrow;['Guitar', 'solo', 'electric', 'soundtrack', 'film', 'lonely', 'cinematic', 'nostalgia', 'memory', 'calm', 'gentle', 'slow', 'minimal', 'peaceful', 'reflective', 'meditative', 'thoughtful', 'sad', 'light', 'serenity', 'emotional', 'moving', 'lost', 'daydreaming', 'solitary', 'dramatic', 'indie', 'atmospheric', 'trip', 'guitar', 'minimalist', 'quiet', 'dramatic']
